link_stats_id, link_id, timestamp, PacketsReceived, PacketsSent, BytesReceived, BytesSent, PacketsRxDropped, PacketsTxDropped, PacketsRxErrors, PacketsTxErrors
of:0000000000000016_1_2024-08-05 14:14:43,of:0000000000000016_1,2024-08-05 14:14:43,3717532.0,3715436.0,391600982.0,392385000.0,0.0,0.0,0.0,0.0
of:0000000000000016_2_2024-08-05 14:14:43,of:0000000000000016_2,2024-08-05 14:14:43,1416207.0,2302369.0,134354526.0,258217022.0,0.0,0.0,0.0,0.0
of:0000000000000016_3_2024-08-05 14:14:43,of:0000000000000016_3,2024-08-05 14:14:43,1415631.0,2301842.0,134298274.0,258163080.0,0.0,0.0,0.0,0.0
of:0000000000000017_1_2024-08-05 14:14:43,of:0000000000000017_1,2024-08-05 14:14:43,3717954.0,3715860.0,391616998.0,392403284.0,0.0,0.0,0.0,0.0
of:0000000000000017_2_2024-08-05 14:14:43,of:0000000000000017_2,2024-08-05 14:14:43,1416483.0,2302647.0,134366818.0,258227326.0,0.0,0.0,0.0,0.0
of:0000000000000017_3_2024-08-05 14:14:43,of:0000000000000017_3,2024-08-05 14:14:43,1415777.0,2301984.0,134304126.0,258168652.0,0.0,0.0,0.0,0.0
of:000000000000001a_1_2024-08-05 14:14:43,of:000000000000001a_1,2024-08-05 14:14:43,3716685.0,3714575.0,391547012.0,392328790.0,0.0,0.0,0.0,0.0
of:000000000000001a_2_2024-08-05 14:14:43,of:000000000000001a_2,2024-08-05 14:14:43,1415612.0,2301805.0,134311084.0,258177290.0,0.0,0.0,0.0,0.0
of:000000000000001a_3_2024-08-05 14:14:43,of:000000000000001a_3,2024-08-05 14:14:43,1415362.0,2301598.0,134285352.0,258152720.0,0.0,0.0,0.0,0.0
of:000000000000001d_1_2024-08-05 14:14:43,of:000000000000001d_1,2024-08-05 14:14:43,3716978.0,3714837.0,391557498.0,392338730.0,0.0,0.0,0.0,0.0
of:000000000000001d_2_2024-08-05 14:14:43,of:000000000000001d_2,2024-08-05 14:14:43,1415616.0,2301841.0,134311336.0,258177654.0,0.0,0.0,0.0,0.0
of:000000000000001d_3_2024-08-05 14:14:43,of:000000000000001d_3,2024-08-05 14:14:43,1415623.0,2301855.0,134295194.0,258162786.0,0.0,0.0,0.0,0.0
of:000000000000001e_1_2024-08-05 14:14:43,of:000000000000001e_1,2024-08-05 14:14:43,3728464.0,3727254.0,409112578.0,411244638.0,0.0,0.0,0.0,0.0
of:000000000000001e_2_2024-08-05 14:14:43,of:000000000000001e_2,2024-08-05 14:14:43,1428038.0,2301508.0,153209740.0,258171478.0,0.0,0.0,0.0,0.0
of:000000000000001e_3_2024-08-05 14:14:43,of:000000000000001e_3,2024-08-05 14:14:43,1415617.0,2313676.0,134302628.0,275724182.0,0.0,0.0,0.0,0.0
of:000000000000001b_1_2024-08-05 14:14:43,of:000000000000001b_1,2024-08-05 14:14:43,3716689.0,3714579.0,391546256.0,392327054.0,0.0,0.0,0.0,0.0
of:000000000000001b_2_2024-08-05 14:14:43,of:000000000000001b_2,2024-08-05 14:14:43,1415562.0,2301750.0,134308508.0,258174224.0,0.0,0.0,0.0,0.0
of:000000000000001b_3_2024-08-05 14:14:43,of:000000000000001b_3,2024-08-05 14:14:43,1415417.0,2301652.0,134286346.0,258154344.0,0.0,0.0,0.0,0.0
of:000000000000001c_1_2024-08-05 14:14:43,of:000000000000001c_1,2024-08-05 14:14:43,3716687.0,3714569.0,391545472.0,392326606.0,0.0,0.0,0.0,0.0
of:000000000000001c_2_2024-08-05 14:14:43,of:000000000000001c_2,2024-08-05 14:14:43,1415431.0,2301626.0,134302558.0,258168736.0,0.0,0.0,0.0,0.0
of:000000000000001c_3_2024-08-05 14:14:43,of:000000000000001c_3,2024-08-05 14:14:43,1415534.0,2301777.0,134291540.0,258159650.0,0.0,0.0,0.0,0.0
of:000000000000001f_1_2024-08-05 14:14:43,of:000000000000001f_1,2024-08-05 14:14:43,3715877.0,3714210.0,391495116.0,392308728.0,0.0,0.0,0.0,0.0
of:000000000000001f_2_2024-08-05 14:14:43,of:000000000000001f_2,2024-08-05 14:14:43,1415516.0,2301281.0,134305260.0,258140106.0,0.0,0.0,0.0,0.0
of:000000000000001f_3_2024-08-05 14:14:43,of:000000000000001f_3,2024-08-05 14:14:43,1415101.0,2300901.0,134271618.0,258109054.0,0.0,0.0,0.0,0.0
of:0000000000000021_1_2024-08-05 14:14:43,of:0000000000000021_1,2024-08-05 14:14:43,3716309.0,3714619.0,391513176.0,392326354.0,0.0,0.0,0.0,0.0
of:0000000000000021_2_2024-08-05 14:14:43,of:0000000000000021_2,2024-08-05 14:14:43,1415487.0,2301279.0,134304322.0,258140666.0,0.0,0.0,0.0,0.0
of:0000000000000021_3_2024-08-05 14:14:43,of:0000000000000021_3,2024-08-05 14:14:43,1415531.0,2301329.0,134289678.0,258127590.0,0.0,0.0,0.0,0.0
of:0000000000000022_1_2024-08-05 14:14:43,of:0000000000000022_1,2024-08-05 14:14:43,3715630.0,3713972.0,391482362.0,392297276.0,0.0,0.0,0.0,0.0
of:0000000000000022_2_2024-08-05 14:14:43,of:0000000000000022_2,2024-08-05 14:14:43,1415399.0,2301158.0,134299450.0,258133792.0,0.0,0.0,0.0,0.0
of:0000000000000022_3_2024-08-05 14:14:43,of:0000000000000022_3,2024-08-05 14:14:43,1414972.0,2300775.0,134265416.0,258102754.0,0.0,0.0,0.0,0.0
of:0000000000000020_1_2024-08-05 14:14:43,of:0000000000000020_1,2024-08-05 14:14:43,3715730.0,3714056.0,391489108.0,392301784.0,0.0,0.0,0.0,0.0
of:0000000000000020_2_2024-08-05 14:14:43,of:0000000000000020_2,2024-08-05 14:14:43,1415188.0,2300969.0,134291204.0,258126918.0,0.0,0.0,0.0,0.0
of:0000000000000020_3_2024-08-05 14:14:43,of:0000000000000020_3,2024-08-05 14:14:43,1415270.0,2301068.0,134278380.0,258116152.0,0.0,0.0,0.0,0.0
of:0000000000000025_1_2024-08-05 14:14:43,of:0000000000000025_1,2024-08-05 14:14:43,3715809.0,3713846.0,391496416.0,392290780.0,0.0,0.0,0.0,0.0
of:0000000000000025_2_2024-08-05 14:14:43,of:0000000000000025_2,2024-08-05 14:14:43,1415479.0,2301517.0,134302418.0,258155310.0,0.0,0.0,0.0,0.0
of:0000000000000025_3_2024-08-05 14:14:43,of:0000000000000025_3,2024-08-05 14:14:43,1414769.0,2300830.0,134256162.0,258110804.0,0.0,0.0,0.0,0.0
of:0000000000000003_1_2024-08-05 14:14:43,of:0000000000000003_1,2024-08-05 14:14:43,40549168.0,40529754.0,3948565497.0,3920202299.0,0.0,0.0,0.0,0.0
of:0000000000000003_2_2024-08-05 14:14:43,of:0000000000000003_2,2024-08-05 14:14:43,33359349.0,33361120.0,3225055232.0,3226445948.0,0.0,0.0,0.0,0.0
of:0000000000000003_3_2024-08-05 14:14:43,of:0000000000000003_3,2024-08-05 14:14:43,27695803.0,27715159.0,2690234001.0,2717271869.0,0.0,0.0,0.0,0.0
of:0000000000000003_4_2024-08-05 14:14:43,of:0000000000000003_4,2024-08-05 14:14:43,3714209.0,3715876.0,392308630.0,391495018.0,0.0,0.0,0.0,0.0
of:0000000000000003_5_2024-08-05 14:14:43,of:0000000000000003_5,2024-08-05 14:14:43,3714055.0,3715727.0,392301686.0,391488732.0,0.0,0.0,0.0,0.0
of:0000000000000003_6_2024-08-05 14:14:43,of:0000000000000003_6,2024-08-05 14:14:43,3714618.0,3716308.0,392326256.0,391513078.0,0.0,0.0,0.0,0.0
of:0000000000000003_7_2024-08-05 14:14:43,of:0000000000000003_7,2024-08-05 14:14:43,3713972.0,3715630.0,392297276.0,391482362.0,0.0,0.0,0.0,0.0
of:0000000000000003_8_2024-08-05 14:14:43,of:0000000000000003_8,2024-08-05 14:14:43,3714825.0,3716496.0,392334698.0,391519070.0,0.0,0.0,0.0,0.0
of:0000000000000026_1_2024-08-05 14:14:43,of:0000000000000026_1,2024-08-05 14:14:43,3715909.0,3713968.0,391500980.0,392293832.0,0.0,0.0,0.0,0.0
of:0000000000000026_2_2024-08-05 14:14:43,of:0000000000000026_2,2024-08-05 14:14:43,1415200.0,2301229.0,134289720.0,258142654.0,0.0,0.0,0.0,0.0
of:0000000000000026_3_2024-08-05 14:14:43,of:0000000000000026_3,2024-08-05 14:14:43,1415171.0,2301217.0,134272122.0,258127674.0,0.0,0.0,0.0,0.0
of:0000000000000004_1_2024-08-05 14:14:43,of:0000000000000004_1,2024-08-05 14:14:43,33361132.0,33359361.0,3226447068.0,3225056352.0,0.0,0.0,0.0,0.0
of:0000000000000004_2_2024-08-05 14:14:43,of:0000000000000004_2,2024-08-05 14:14:43,17876543.0,17891944.0,1751704039.0,1772039778.0,0.0,0.0,0.0,0.0
of:0000000000000004_3_2024-08-05 14:14:43,of:0000000000000004_3,2024-08-05 14:14:43,3714330.0,3716291.0,392311248.0,391517528.0,0.0,0.0,0.0,0.0
of:0000000000000004_4_2024-08-05 14:14:43,of:0000000000000004_4,2024-08-05 14:14:43,3713845.0,3715808.0,392290682.0,391496318.0,0.0,0.0,0.0,0.0
of:0000000000000004_5_2024-08-05 14:14:43,of:0000000000000004_5,2024-08-05 14:14:43,3713968.0,3715909.0,392293832.0,391500980.0,0.0,0.0,0.0,0.0
of:0000000000000004_6_2024-08-05 14:14:43,of:0000000000000004_6,2024-08-05 14:14:43,3727138.0,3716335.0,411223906.0,391526671.0,0.0,0.0,0.0,0.0
of:0000000000000004_7_2024-08-05 14:14:43,of:0000000000000004_7,2024-08-05 14:14:43,7878866.0,7880764.0,791638036.0,790840466.0,0.0,0.0,0.0,0.0
of:0000000000000001_1_2024-08-05 14:14:43,of:0000000000000001_1,2024-08-05 14:14:43,30613127.0,30612118.0,2960140723.0,2960093231.0,0.0,0.0,0.0,0.0
of:0000000000000001_2_2024-08-05 14:14:43,of:0000000000000001_2,2024-08-05 14:14:43,16458625.0,16460381.0,1617262948.0,1617345708.0,0.0,0.0,0.0,0.0
of:0000000000000001_3_2024-08-05 14:14:43,of:0000000000000001_3,2024-08-05 14:14:43,3715810.0,3717903.0,392402136.0,391617600.0,0.0,0.0,0.0,0.0
of:0000000000000001_4_2024-08-05 14:14:43,of:0000000000000001_4,2024-08-05 14:14:43,3715437.0,3717533.0,392385098.0,391601080.0,0.0,0.0,0.0,0.0
of:0000000000000001_5_2024-08-05 14:14:43,of:0000000000000001_5,2024-08-05 14:14:43,3715859.0,3717953.0,392403186.0,391616900.0,0.0,0.0,0.0,0.0
of:0000000000000001_6_2024-08-05 14:14:43,of:0000000000000001_6,2024-08-05 14:14:43,3715116.0,3717253.0,392351148.0,391569468.0,0.0,0.0,0.0,0.0
of:0000000000000001_7_2024-08-05 14:14:43,of:0000000000000001_7,2024-08-05 14:14:43,3727291.0,3729444.0,409934960.0,409155098.0,0.0,0.0,0.0,0.0
of:0000000000000023_1_2024-08-05 14:14:43,of:0000000000000023_1,2024-08-05 14:14:43,3716497.0,3714826.0,391519168.0,392334796.0,0.0,0.0,0.0,0.0
of:0000000000000023_2_2024-08-05 14:14:43,of:0000000000000023_2,2024-08-05 14:14:43,1415769.0,2301549.0,134315522.0,258151110.0,0.0,0.0,0.0,0.0
of:0000000000000023_3_2024-08-05 14:14:43,of:0000000000000023_3,2024-08-05 14:14:43,1415456.0,2301258.0,134286864.0,258124552.0,0.0,0.0,0.0,0.0
of:0000000000000024_1_2024-08-05 14:14:43,of:0000000000000024_1,2024-08-05 14:14:43,3716290.0,3714329.0,391517430.0,392311150.0,0.0,0.0,0.0,0.0
of:0000000000000024_2_2024-08-05 14:14:43,of:0000000000000024_2,2024-08-05 14:14:43,1415669.0,2301701.0,134310426.0,258163542.0,0.0,0.0,0.0,0.0
of:0000000000000024_3_2024-08-05 14:14:43,of:0000000000000024_3,2024-08-05 14:14:43,1415058.0,2301126.0,134268300.0,258123572.0,0.0,0.0,0.0,0.0
of:0000000000000002_1_2024-08-05 14:14:43,of:0000000000000002_1,2024-08-05 14:14:43,30612138.0,30613145.0,2960095217.0,2960142431.0,0.0,0.0,0.0,0.0
of:0000000000000002_2_2024-08-05 14:14:43,of:0000000000000002_2,2024-08-05 14:14:43,40529787.0,40549199.0,3920205447.0,3948568367.0,0.0,0.0,0.0,0.0
of:0000000000000002_3_2024-08-05 14:14:43,of:0000000000000002_3,2024-08-05 14:14:43,13663073.0,13646745.0,1396085178.0,1369176642.0,0.0,0.0,0.0,0.0
of:0000000000000002_4_2024-08-05 14:14:43,of:0000000000000002_4,2024-08-05 14:14:43,3714575.0,3716685.0,392328790.0,391547012.0,0.0,0.0,0.0,0.0
of:0000000000000002_5_2024-08-05 14:14:43,of:0000000000000002_5,2024-08-05 14:14:43,3714583.0,3716691.0,392327530.0,391546452.0,0.0,0.0,0.0,0.0
of:0000000000000002_6_2024-08-05 14:14:43,of:0000000000000002_6,2024-08-05 14:14:43,3714573.0,3716689.0,392327026.0,391545612.0,0.0,0.0,0.0,0.0
of:0000000000000002_7_2024-08-05 14:14:43,of:0000000000000002_7,2024-08-05 14:14:43,3714841.0,3716980.0,392339206.0,391557694.0,0.0,0.0,0.0,0.0
of:0000000000000002_8_2024-08-05 14:14:43,of:0000000000000002_8,2024-08-05 14:14:43,3727254.0,3728464.0,411244638.0,409112578.0,0.0,0.0,0.0,0.0
of:0000000000000007_1_2024-08-05 14:14:43,of:0000000000000007_1,2024-08-05 14:14:43,27715159.0,27695803.0,2717271869.0,2690234001.0,0.0,0.0,0.0,0.0
of:0000000000000007_2_2024-08-05 14:14:43,of:0000000000000007_2,2024-08-05 14:14:43,9387519.0,9407541.0,949578039.0,975780213.0,0.0,0.0,0.0,0.0
of:0000000000000007_3_2024-08-05 14:14:43,of:0000000000000007_3,2024-08-05 14:14:43,10706810.0,10708713.0,1060019604.0,1059219920.0,0.0,0.0,0.0,0.0
of:0000000000000007_4_2024-08-05 14:14:43,of:0000000000000007_4,2024-08-05 14:14:43,9370402.0,9372287.0,929105128.0,928307516.0,0.0,0.0,0.0,0.0
of:0000000000000008_1_2024-08-05 14:14:43,of:0000000000000008_1,2024-08-05 14:14:43,17891944.0,17876543.0,1772039778.0,1751704039.0,0.0,0.0,0.0,0.0
of:0000000000000008_2_2024-08-05 14:14:43,of:0000000000000008_2,2024-08-05 14:14:43,2299494.0,2314290.0,258054903.0,276170424.0,0.0,0.0,0.0,0.0
of:0000000000000008_3_2024-08-05 14:14:43,of:0000000000000008_3,2024-08-05 14:14:43,9388228.0,9378320.0,947072762.0,928724240.0,0.0,0.0,0.0,0.0
of:0000000000000008_4_2024-08-05 14:14:43,of:0000000000000008_4,2024-08-05 14:14:43,7957701.0,7972447.0,795041812.0,813154128.0,0.0,0.0,0.0,0.0
of:0000000000000005_1_2024-08-05 14:14:43,of:0000000000000005_1,2024-08-05 14:14:43,16460380.0,16458624.0,1617345610.0,1617262850.0,0.0,0.0,0.0,0.0
of:0000000000000005_2_2024-08-05 14:14:43,of:0000000000000005_2,2024-08-05 14:14:43,7969639.0,7959939.0,811704526.0,794252597.0,0.0,0.0,0.0,0.0
of:0000000000000005_3_2024-08-05 14:14:43,of:0000000000000005_3,2024-08-05 14:14:43,9372917.0,9386848.0,929304874.0,946077609.0,0.0,0.0,0.0,0.0
of:0000000000000005_4_2024-08-05 14:14:43,of:0000000000000005_4,2024-08-05 14:14:43,3714619.0,3716753.0,392324394.0,391541666.0,0.0,0.0,0.0,0.0
of:0000000000000027_1_2024-08-05 14:14:43,of:0000000000000027_1,2024-08-05 14:14:43,3716335.0,3727138.0,391526671.0,411223906.0,0.0,0.0,0.0,0.0
of:0000000000000027_2_2024-08-05 14:14:43,of:0000000000000027_2,2024-08-05 14:14:43,1415467.0,2301491.0,134300150.0,258153574.0,0.0,0.0,0.0,0.0
of:0000000000000027_3_2024-08-05 14:14:43,of:0000000000000027_3,2024-08-05 14:14:43,1428070.0,2301384.0,153191402.0,258142991.0,0.0,0.0,0.0,0.0
of:0000000000000006_1_2024-08-05 14:14:43,of:0000000000000006_1,2024-08-05 14:14:43,13646737.0,13663063.0,1369175858.0,1396084116.0,0.0,0.0,0.0,0.0
of:0000000000000006_2_2024-08-05 14:14:43,of:0000000000000006_2,2024-08-05 14:14:43,3714271.0,3728226.0,392317653.0,409088714.0,0.0,0.0,0.0,0.0
of:0000000000000006_3_2024-08-05 14:14:43,of:0000000000000006_3,2024-08-05 14:14:43,3758491.0,3716970.0,457179874.0,391585223.0,0.0,0.0,0.0,0.0
of:0000000000000006_4_2024-08-05 14:14:43,of:0000000000000006_4,2024-08-05 14:14:43,7959236.0,7975072.0,795055681.0,814541287.0,0.0,0.0,0.0,0.0
of:0000000000000028_1_2024-08-05 14:14:43,of:0000000000000028_1,2024-08-05 14:14:43,7880762.0,7878864.0,790840270.0,791637840.0,0.0,0.0,0.0,0.0
of:0000000000000028_2_2024-08-05 14:14:43,of:0000000000000028_2,2024-08-05 14:14:43,1415344.0,2301362.0,134294116.0,258147092.0,0.0,0.0,0.0,0.0
of:0000000000000028_3_2024-08-05 14:14:43,of:0000000000000028_3,2024-08-05 14:14:43,5579921.0,6465938.0,533611454.0,657462876.0,0.0,0.0,0.0,0.0
of:0000000000000009_1_2024-08-05 14:14:43,of:0000000000000009_1,2024-08-05 14:14:43,7959938.0,7969638.0,794252499.0,811704428.0,0.0,0.0,0.0,0.0
of:0000000000000009_2_2024-08-05 14:14:43,of:0000000000000009_2,2024-08-05 14:14:43,1427238.0,2301182.0,151853724.0,257251575.0,0.0,0.0,0.0,0.0
of:0000000000000009_3_2024-08-05 14:14:43,of:0000000000000009_3,2024-08-05 14:14:43,5658815.0,6544582.0,537004046.0,659955128.0,0.0,0.0,0.0,0.0
of:000000000000000c_1_2024-08-05 14:15:43,of:000000000000000c_1,2024-08-05 14:15:43,3728393.0,3714438.0,409106216.0,392335195.0,0.0,0.0,0.0,0.0
of:000000000000000c_2_2024-08-05 14:15:43,of:000000000000000c_2,2024-08-05 14:15:43,1415285.0,2301552.0,134289314.0,258161344.0,0.0,0.0,0.0,0.0
of:000000000000000c_3_2024-08-05 14:15:43,of:000000000000000c_3,2024-08-05 14:15:43,1415513.0,2313601.0,134307941.0,275733594.0,0.0,0.0,0.0,0.0
of:000000000000000d_1_2024-08-05 14:15:43,of:000000000000000d_1,2024-08-05 14:15:43,3717133.0,3758654.0,391602557.0,457197248.0,0.0,0.0,0.0,0.0
of:000000000000000d_2_2024-08-05 14:15:43,of:000000000000000d_2,2024-08-05 14:15:43,1447631.0,2302059.0,181590602.0,258203162.0,0.0,0.0,0.0,0.0
of:000000000000000d_3_2024-08-05 14:15:43,of:000000000000000d_3,2024-08-05 14:15:43,1427376.0,2301821.0,151868440.0,258187431.0,0.0,0.0,0.0,0.0
of:000000000000000a_1_2024-08-05 14:15:43,of:000000000000000a_1,2024-08-05 14:15:43,9387264.0,9373333.0,946118785.0,929346090.0,0.0,0.0,0.0,0.0
of:000000000000000a_2_2024-08-05 14:15:43,of:000000000000000a_2,2024-08-05 14:15:43,1415772.0,2302063.0,134310496.0,258184794.0,0.0,0.0,0.0,0.0
of:000000000000000a_3_2024-08-05 14:15:43,of:000000000000000a_3,2024-08-05 14:15:43,7073915.0,7971952.0,671297458.0,812722445.0,0.0,0.0,0.0,0.0
of:000000000000000b_1_2024-08-05 14:15:43,of:000000000000000b_1,2024-08-05 14:15:43,3716920.0,3714786.0,391559168.0,392341936.0,0.0,0.0,0.0,0.0
of:000000000000000b_2_2024-08-05 14:15:43,of:000000000000000b_2,2024-08-05 14:15:43,1415319.0,2301560.0,134291246.0,258160840.0,0.0,0.0,0.0,0.0
of:000000000000000b_3_2024-08-05 14:15:43,of:000000000000000b_3,2024-08-05 14:15:43,1415829.0,2302115.0,134312946.0,258186894.0,0.0,0.0,0.0,0.0
of:000000000000000e_1_2024-08-05 14:15:43,of:000000000000000e_1,2024-08-05 14:15:43,7975425.0,7959589.0,814576513.0,795090947.0,0.0,0.0,0.0,0.0
of:000000000000000e_2_2024-08-05 14:15:43,of:000000000000000e_2,2024-08-05 14:15:43,7075539.0,7975425.0,671324407.0,815459859.0,0.0,0.0,0.0,0.0
of:000000000000000f_1_2024-08-05 14:15:43,of:000000000000000f_1,2024-08-05 14:15:43,9407954.0,9387932.0,975821263.0,949619129.0,0.0,0.0,0.0,0.0
of:000000000000000f_2_2024-08-05 14:15:43,of:000000000000000f_2,2024-08-05 14:15:43,7073725.0,7959748.0,671212386.0,795072936.0,0.0,0.0,0.0,0.0
of:000000000000000f_3_2024-08-05 14:15:43,of:000000000000000f_3,2024-08-05 14:15:43,1430563.0,2334888.0,154668635.0,305534277.0,0.0,0.0,0.0,0.0
of:0000000000000010_1_2024-08-05 14:15:43,of:0000000000000010_1,2024-08-05 14:15:43,10709185.0,10707282.0,1059266920.0,1060066644.0,0.0,0.0,0.0,0.0
of:0000000000000010_2_2024-08-05 14:15:43,of:0000000000000010_2,2024-08-05 14:15:43,9823232.0,10709186.0,936300104.0,1060150336.0,0.0,0.0,0.0,0.0
of:0000000000000011_1_2024-08-05 14:15:43,of:0000000000000011_1,2024-08-05 14:15:43,9372703.0,9370818.0,928348692.0,929146344.0,0.0,0.0,0.0,0.0
of:0000000000000011_2_2024-08-05 14:15:43,of:0000000000000011_2,2024-08-05 14:15:43,7071854.0,7957866.0,671117508.0,794974068.0,0.0,0.0,0.0,0.0
of:0000000000000011_3_2024-08-05 14:15:43,of:0000000000000011_3,2024-08-05 14:15:43,1415325.0,2301520.0,134291022.0,258160588.0,0.0,0.0,0.0,0.0
of:0000000000000014_1_2024-08-05 14:15:43,of:0000000000000014_1,2024-08-05 14:15:43,7972796.0,7958050.0,813188962.0,795076686.0,0.0,0.0,0.0,0.0
of:0000000000000014_2_2024-08-05 14:15:43,of:0000000000000014_2,2024-08-05 14:15:43,7074000.0,7972794.0,671310146.0,814072168.0,0.0,0.0,0.0,0.0
of:0000000000000015_1_2024-08-05 14:15:43,of:0000000000000015_1,2024-08-05 14:15:43,3718068.0,3715975.0,391635018.0,392419594.0,0.0,0.0,0.0,0.0
of:0000000000000015_2_2024-08-05 14:15:43,of:0000000000000015_2,2024-08-05 14:15:43,1416587.0,2302787.0,134374882.0,258242530.0,0.0,0.0,0.0,0.0
of:0000000000000015_3_2024-08-05 14:15:43,of:0000000000000015_3,2024-08-05 14:15:43,1415752.0,2302000.0,134307052.0,258177248.0,0.0,0.0,0.0,0.0
of:0000000000000012_1_2024-08-05 14:15:43,of:0000000000000012_1,2024-08-05 14:15:43,2314389.0,2299595.0,276181516.0,258066313.0,0.0,0.0,0.0,0.0
of:0000000000000012_2_2024-08-05 14:15:43,of:0000000000000012_2,2024-08-05 14:15:43,1415547.0,2314393.0,134299913.0,277065280.0,0.0,0.0,0.0,0.0
of:0000000000000013_1_2024-08-05 14:15:43,of:0000000000000013_1,2024-08-05 14:15:43,9378723.0,9388633.0,928764396.0,947113236.0,0.0,0.0,0.0,0.0
of:0000000000000013_2_2024-08-05 14:15:43,of:0000000000000013_2,2024-08-05 14:15:43,7089632.0,7963850.0,689083714.0,795389070.0,0.0,0.0,0.0,0.0
of:0000000000000013_3_2024-08-05 14:15:43,of:0000000000000013_3,2024-08-05 14:15:43,1415362.0,2301458.0,134291652.0,258151292.0,0.0,0.0,0.0,0.0
of:0000000000000018_1_2024-08-05 14:15:43,of:0000000000000018_1,2024-08-05 14:15:43,3717412.0,3715275.0,391586272.0,392367990.0,0.0,0.0,0.0,0.0
of:0000000000000018_2_2024-08-05 14:15:43,of:0000000000000018_2,2024-08-05 14:15:43,1416056.0,2301774.0,134334520.0,258168400.0,0.0,0.0,0.0,0.0
of:0000000000000018_3_2024-08-05 14:15:43,of:0000000000000018_3,2024-08-05 14:15:43,1415609.0,2301349.0,134298750.0,258134226.0,0.0,0.0,0.0,0.0
of:0000000000000019_1_2024-08-05 14:15:43,of:0000000000000019_1,2024-08-05 14:15:43,3729598.0,3727443.0,409171412.0,409951032.0,0.0,0.0,0.0,0.0
of:0000000000000019_2_2024-08-05 14:15:43,of:0000000000000019_2,2024-08-05 14:15:43,1427962.0,2301853.0,151899021.0,258179174.0,0.0,0.0,0.0,0.0
of:0000000000000019_3_2024-08-05 14:15:43,of:0000000000000019_3,2024-08-05 14:15:43,1415896.0,2313479.0,134318453.0,275709334.0,0.0,0.0,0.0,0.0
of:0000000000000016_1_2024-08-05 14:15:43,of:0000000000000016_1,2024-08-05 14:15:43,3717697.0,3715601.0,391618400.0,392402458.0,0.0,0.0,0.0,0.0
of:0000000000000016_2_2024-08-05 14:15:43,of:0000000000000016_2,2024-08-05 14:15:43,1416269.0,2302471.0,134360434.0,258228530.0,0.0,0.0,0.0,0.0
of:0000000000000016_3_2024-08-05 14:15:43,of:0000000000000016_3,2024-08-05 14:15:43,1415694.0,2301945.0,134304224.0,258174630.0,0.0,0.0,0.0,0.0
of:0000000000000017_1_2024-08-05 14:15:43,of:0000000000000017_1,2024-08-05 14:15:43,3718116.0,3716022.0,391634178.0,392420504.0,0.0,0.0,0.0,0.0
of:0000000000000017_2_2024-08-05 14:15:43,of:0000000000000017_2,2024-08-05 14:15:43,1416543.0,2302747.0,134372586.0,258238694.0,0.0,0.0,0.0,0.0
of:0000000000000017_3_2024-08-05 14:15:43,of:0000000000000017_3,2024-08-05 14:15:43,1415839.0,2302086.0,134309978.0,258180104.0,0.0,0.0,0.0,0.0
of:000000000000001a_1_2024-08-05 14:15:43,of:000000000000001a_1,2024-08-05 14:15:43,3716847.0,3714737.0,391564192.0,392346010.0,0.0,0.0,0.0,0.0
of:000000000000001a_2_2024-08-05 14:15:43,of:000000000000001a_2,2024-08-05 14:15:43,1415673.0,2301906.0,134316894.0,258188700.0,0.0,0.0,0.0,0.0
of:000000000000001a_3_2024-08-05 14:15:43,of:000000000000001a_3,2024-08-05 14:15:43,1415423.0,2301699.0,134291162.0,258164130.0,0.0,0.0,0.0,0.0
of:000000000000001d_1_2024-08-05 14:15:43,of:000000000000001d_1,2024-08-05 14:15:43,3717141.0,3715000.0,391574776.0,392356048.0,0.0,0.0,0.0,0.0
of:000000000000001d_2_2024-08-05 14:15:43,of:000000000000001d_2,2024-08-05 14:15:43,1415678.0,2301943.0,134317188.0,258189106.0,0.0,0.0,0.0,0.0
of:000000000000001d_3_2024-08-05 14:15:43,of:000000000000001d_3,2024-08-05 14:15:43,1415684.0,2301956.0,134301060.0,258174252.0,0.0,0.0,0.0,0.0
of:000000000000001e_1_2024-08-05 14:15:43,of:000000000000001e_1,2024-08-05 14:15:43,3728627.0,3727417.0,409129800.0,411261900.0,0.0,0.0,0.0,0.0
of:000000000000001e_2_2024-08-05 14:15:43,of:000000000000001e_2,2024-08-05 14:15:43,1428100.0,2301610.0,153215592.0,258182930.0,0.0,0.0,0.0,0.0
of:000000000000001e_3_2024-08-05 14:15:43,of:000000000000001e_3,2024-08-05 14:15:43,1415678.0,2313777.0,134308438.0,275735592.0,0.0,0.0,0.0,0.0
of:000000000000001b_1_2024-08-05 14:15:43,of:000000000000001b_1,2024-08-05 14:15:43,3716852.0,3714744.0,391563396.0,392344512.0,0.0,0.0,0.0,0.0
of:000000000000001b_2_2024-08-05 14:15:43,of:000000000000001b_2,2024-08-05 14:15:43,1415624.0,2301852.0,134314416.0,258185732.0,0.0,0.0,0.0,0.0
